GOAL-Flight Delay;Year;Month;DayofMonth;DayOfWeek;DepTime;CRSDepTime;ArrTime;CRSArrTime;UniqueCarrier;FlightNum;TailNum;ActualElapsedTime;CRSElapsedTime;AirTime;DepDelay;Origin;Dest;Distance;TaxiIn;TaxiOut;Cancelled;Diverted;CarrierDelay;WeatherDelay;NASDelay;SecurityDelay;LateAircraftDelay
-21.0;2007;10;11;4;2015.0;2015;2219.0;2240;DL;163;N666DN;304.0;325.0;276.0;0.0;ATL;SFO;2139;6;22;0;0;0;0;0;0;0
-13.0;2007;9;29;6;634.0;635;757.0;810;WN;1799;N733SA;83.0;95.0;68.0;-1.0;LAS;SFO;414;4;11;0;0;0;0;0;0;0
-4.0;2007;6;30;6;1124.0;1115;1314.0;1318;CO;478;N14341;230.0;243.0;207.0;9.0;IAH;SFO;1635;6;17;0;0;0;0;0;0;0
4.0;2007;6;2;6;1607.0;1558;1731.0;1727;US;575;N620AW;84.0;89.0;60.0;9.0;LAS;SFO;414;3;21;0;0;0;0;0;0;0
8.0;2007;12;15;6;1845.0;1825;1953.0;1945;AA;1798;N218AA;68.0;80.0;51.0;20.0;LAX;SFO;337;4;13;0;0;0;0;0;0;0
-8.0;2007;6;14;4;918.0;932;1022.0;1030;OO;5687;N301YV;64.0;58.0;42.0;-14.0;SBP;SFO;191;6;16;0;0;0;0;0;0;0
4.0;2007;4;7;6;1332.0;1331;1517.0;1513;UA;341;N334UA;165.0;162.0;134.0;1.0;DEN;SFO;967;7;24;0;0;0;0;0;0;0
122.0;2007;10;29;1;1846.0;1800;2132.0;1930;9 F;661;N812FR;226.0;150.0;151.0;46.0;DEN;SFO;967;8;67;0;0;46;0;76;0;0
350.0;2007;12;5;3;2042.0;1540;59.0;1909;UA;15;N554UA;437.0;389.0;360.0;302.0;JFK;SFO;2586;5;72;0;0;9;0;48;0;293
-1.0;2007;3;9;5;1259.0;1309;1404.0;1405;OO;6059;N295UX;65.0;56.0;39.0;-10.0;FAT;SFO;158;6;20;0;0;0;0;0;0;0
85.0;2007;6;7;4;2047.0;1920;21.0;2256;CO;648;N54241;394.0;396.0;335.0;87.0;EWR;SFO;2565;6;53;0;0;0;0;85;0;0
-29.0;2007;3;12;1;744.0;745;947.0;1016;US;1701;N709UW;303.0;331.0;287.0;-1.0;CLT;SFO;2296;3;13;0;0;0;0;0;0;0
95.0;2007;12;6;4;1742.0;1620;1929.0;1754;UA;778;N336UA;107.0;94.0;88.0;82.0;SAN;SFO;447;9;10;0;0;0;0;95;0;0
-2.0;2007;3;14;3;1259.0;1309;1403.0;1405;OO;6059;N582SW;64.0;56.0;39.0;-10.0;FAT;SFO;158;5;20;0;0;0;0;0;0;0
38.0;2007;7;31;2;1606.0;1536;1817.0;1739;UA;456;N820UA;131.0;123.0;101.0;30.0;SEA;SFO;679;3;27;0;0;0;0;9;0;29
11.0;2007;2;22;4;1411.0;1412;1531.0;1520;OO;6202;N250YV;80.0;68.0;60.0;-1.0;RDD;SFO;199;7;13;0;0;0;0;0;0;0
-3.0;2007;3;30;5;752.0;754;956.0;959;UA;821;N337UA;124.0;125.0;100.0;-2.0;SEA;SFO;679;7;17;0;0;0;0;0;0;0
11.0;2007;7;19;4;1334.0;1322;1426.0;1415;OO;5504;N567SW;52.0;53.0;36.0;12.0;FAT;SFO;158;5;11;0;0;0;0;0;0;0
-10.0;2007;3;24;6;1524.0;1528;1634.0;1644;OO;6410;N939SW;70.0;76.0;53.0;-4.0;BUR;SFO;326;5;12;0;0;0;0;0;0;0
33.0;2007;9;7;5;714.0;650;1033.0;1000;CO;448;N27213;379.0;370.0;337.0;24.0;EWR;SFO;2565;8;34;0;0;3;0;9;0;21
24.0;2007;9;12;3;939.0;928;1124.0;1100;US;466;N838AW;105.0;92.0;80.0;11.0;LAS;SFO;414;6;19;0;0;0;0;24;0;0
17.0;2007;12;30;7;1638.0;1630;1829.0;1812;UA;1223;N587UA;171.0;162.0;153.0;8.0;DEN;SFO;967;7;11;0;0;0;0;9;0;8
25.0;2007;6;24;7;2057.0;2035;2215.0;2150;MQ;3182;N841AE;78.0;75.0;64.0;22.0;SNA;SFO;372;3;11;0;0;4;0;3;0;18
15.0;2007;4;20;5;1435.0;1412;1535.0;1520;OO;6202;N229SW;60.0;68.0;48.0;23.0;RDD;SFO;199;4;8;0;0;15;0;0;0;0
92.0;2007;10;29;1;1632.0;1454;1802.0;1630;OO;5553;N227SW;90.0;96.0;81.0;98.0;MFR;SFO;329;5;4;0;0;0;0;92;0;0
2.0;2007;5;8;2;1616.0;1615;1815.0;1813;US;409;N823AW;119.0;118.0;94.0;1.0;PHX;SFO;651;6;19;0;0;0;0;0;0;0
29.0;2007;2;24;6;1738.0;1745;2154.0;2125;AA;177;N321AA;436.0;400.0;383.0;-7.0;JFK;SFO;2586;6;47;0;0;0;0;29;0;0
58.0;2007;8;27;1;1635.0;1530;1721.0;1623;OO;5602;N566SW;46.0;53.0;34.0;65.0;FAT;SFO;158;4;8;0;0;0;0;0;0;58
-3.0;2007;12;8;6;657.0;700;829.0;832;AS;399;N775AS;92.0;92.0;76.0;-3.0;PSP;SFO;421;7;9;0;0;0;0;0;0;0
30.0;2007;7;13;5;1033.0;1007;1130.0;1100;OO;5671;N220SW;57.0;53.0;36.0;26.0;FAT;SFO;158;4;17;0;0;30;0;0;0;0
10.0;2007;8;16;4;658.0;700;906.0;856;US;403;N308AW;128.0;116.0;101.0;-2.0;PHX;SFO;651;8;19;0;0;0;0;0;0;0
5.0;2007;4;14;6;1044.0;1023;1205.0;1200;UA;1635;N484UA;81.0;97.0;68.0;21.0;LAS;SFO;414;5;8;0;0;0;0;0;0;0
-11.0;2007;9;19;3;1043.0;1049;1203.0;1214;OO;6423;N958SW;80.0;85.0;61.0;-6.0;ONT;SFO;363;8;11;0;0;0;0;0;0;0
1.0;2007;9;4;2;552.0;600;704.0;703;OO;5475;N289YV;72.0;63.0;46.0;-8.0;SBP;SFO;191;3;23;0;0;0;0;0;0;0
0.0;2007;10;3;3;1932.0;1935;2101.0;2101;UA;761;N213UA;149.0;146.0;131.0;-3.0;DEN;SFO;967;5;13;0;0;0;0;0;0;0
39.0;2007;4;9;1;1752.0;1745;2131.0;2052;US;707;N123UW;399.0;367.0;372.0;7.0;PHL;SFO;2521;5;22;0;0;7;0;32;0;0
0.0;2007;11;2;5;1507.0;1514;1619.0;1619;OO;4079;N810SK;132.0;125.0;91.0;-7.0;SLC;SFO;599;5;36;0;0;0;0;0;0;0
21.0;2007;6;9;6;1934.0;1920;2055.0;2034;UA;1172;N504UA;81.0;74.0;55.0;14.0;LAX;SFO;337;10;16;0;0;14;0;7;0;0
122.0;2007;1;22;1;1003.0;740;1114.0;912;OO;6393;N756SK;131.0;152.0;113.0;143.0;ABQ;SFO;896;9;9;0;0;122;0;0;0;0
18.0;2007;6;6;3;756.0;755;953.0;935;AA;1237;N594AA;237.0;220.0;216.0;1.0;DFW;SFO;1464;5;16;0;0;0;0;18;0;0
3.0;2007;5;26;6;1527.0;1535;1732.0;1729;UA;1437;N438UA;125.0;114.0;96.0;-8.0;PHX;SFO;651;7;22;0;0;0;0;0;0;0
193.0;2007;7;22;7;2102.0;1753;2217.0;1904;UA;1188;N304UA;75.0;71.0;57.0;189.0;BUR;SFO;326;7;11;0;0;0;0;7;0;186
-9.0;2007;12;13;4;843.0;845;948.0;957;UA;1445;N451UA;125.0;132.0;105.0;-2.0;PHX;SFO;651;6;14;0;0;0;0;0;0;0
13.0;2007;8;16;4;1414.0;1420;1512.0;1459;OO;6338;N946SW;118.0;99.0;96.0;-6.0;BOI;SFO;522;8;14;0;0;0;0;0;0;0
2.0;2007;11;24;6;1740.0;1740;2112.0;2110;AA;177;N355AA;392.0;390.0;352.0;0.0;JFK;SFO;2586;4;36;0;0;0;0;0;0;0
23.0;2007;8;21;2;1443.0;1410;1556.0;1533;XE;7774;N14570;73.0;83.0;57.0;33.0;LAX;SFO;337;7;9;0;0;23;0;0;0;0
30.0;2007;8;30;4;1822.0;1800;2047.0;2017;US;1167;N187US;325.0;317.0;293.0;22.0;CLT;SFO;2296;7;25;0;0;22;0;8;0;0
94.0;2007;9;28;5;1502.0;1323;1657.0;1523;UA;989;N371UA;115.0;120.0;102.0;99.0;SEA;SFO;679;3;10;0;0;0;0;26;0;68
9.0;2007;9;28;5;840.0;840;1107.0;1058;US;1185;N108UW;327.0;318.0;313.0;0.0;PIT;SFO;2254;4;10;0;0;0;0;0;0;0
6.0;2007;10;23;2;825.0;825;1204.0;1158;DL;411;N3744D;399.0;393.0;329.0;0.0;JFK;SFO;2586;9;61;0;0;0;0;0;0;0
-18.0;2007;1;2;2;1301.0;1255;1442.0;1500;NW;359;N336NB;221.0;245.0;202.0;6.0;MSP;SFO;1589;8;11;0;0;0;0;0;0;0
-3.0;2007;12;31;1;1430.0;1430;1547.0;1550;WN;661;N638SW;77.0;80.0;60.0;0.0;LAX;SFO;337;9;8;0;0;0;0;0;0;0
27.0;2007;6;19;2;1149.0;1130;1328.0;1301;UA;75;N670UA;159.0;151.0;128.0;19.0;DEN;SFO;967;5;26;0;0;19;0;8;0;0
-17.0;2007;1;27;6;1729.0;1730;2002.0;2019;US;1167;N172UW;333.0;349.0;310.0;-1.0;CLT;SFO;2296;6;17;0;0;0;0;0;0;0
13.0;2007;2;28;3;846.0;852;1020.0;1007;OO;6193;N297SW;94.0;75.0;70.0;-6.0;BFL;SFO;238;14;10;0;0;0;0;0;0;0
-9.0;2007;1;8;1;1618.0;1614;1730.0;1739;OO;6342;N715SK;72.0;85.0;58.0;4.0;ONT;SFO;363;3;11;0;0;0;0;0;0;0
-3.0;2007;5;6;7;459.0;500;531.0;534;OO;5747;N291SW;32.0;34.0;18.0;-1.0;MOD;SFO;78;4;10;0;0;0;0;0;0;0
30.0;2007;9;19;3;1328.0;1306;1423.0;1353;OO;5662;N292UX;55.0;47.0;31.0;22.0;SMF;SFO;86;7;17;0;0;0;0;0;0;30
123.0;2007;2;26;1;2019.0;1828;2148.0;1945;OO;6191;N217SW;89.0;77.0;67.0;111.0;ACV;SFO;250;6;16;0;0;0;0;123;0;0
-12.0;2007;12;24;1;709.0;710;823.0;835;WN;3457;N429WN;74.0;85.0;62.0;-1.0;LAX;SFO;337;5;7;0;0;0;0;0;0;0
-2.0;2007;5;17;4;654.0;659;813.0;815;UA;867;N313UA;79.0;76.0;52.0;-5.0;LAX;SFO;337;6;21;0;0;0;0;0;0;0
-27.0;2007;5;18;5;1951.0;1935;2157.0;2224;UA;937;N854UA;306.0;349.0;288.0;16.0;IAD;SFO;2419;6;12;0;0;0;0;0;0;0
4.0;2007;6;4;1;1659.0;1650;1829.0;1825;9 F;663;N918FR;150.0;155.0;134.0;9.0;DEN;SFO;967;6;10;0;0;0;0;0;0;0
6.0;2007;4;10;2;1728.0;1709;1919.0;1913;OO;5792;N223SW;111.0;124.0;99.0;19.0;RDM;SFO;462;3;9;0;0;0;0;0;0;0
3.0;2007;4;11;3;1805.0;1805;2131.0;2128;UA;189;N808UA;386.0;383.0;332.0;0.0;PHL;SFO;2521;7;47;0;0;0;0;0;0;0
-9.0;2007;5;13;7;1228.0;1230;1456.0;1505;UA;145;N814UA;268.0;275.0;240.0;-2.0;ORD;SFO;1846;5;23;0;0;0;0;0;0;0
86.0;2007;1;12;5;729.0;600;940.0;814;AS;226;N309AS;131.0;134.0;108.0;89.0;SEA;SFO;679;8;15;0;0;86;0;0;0;0
25.0;2007;11;14;3;705.0;708;945.0;920;OO;5739;N299SW;160.0;132.0;108.0;-3.0;RDM;SFO;462;7;45;0;0;25;0;0;0;0
3.0;2007;6;20;3;1126.0;1125;1302.0;1259;OO;5484;N289YV;96.0;94.0;82.0;1.0;MFR;SFO;329;5;9;0;0;0;0;0;0;0
16.0;2007;4;4;3;1941.0;1930;2321.0;2305;AA;197;N5DPAA;400.0;395.0;358.0;11.0;BOS;SFO;2704;4;38;0;0;0;10;5;0;1
-9.0;2007;1;22;1;816.0;810;1121.0;1130;US;939;N108UW;365.0;380.0;332.0;6.0;PHL;SFO;2521;7;26;0;0;0;0;0;0;0
-6.0;2007;4;18;3;1024.0;1028;1158.0;1204;UA;900;N375UA;94.0;96.0;77.0;-4.0;SAN;SFO;447;5;12;0;0;0;0;0;0;0
-21.0;2007;1;3;3;2343.0;2340;623.0;644;UA;78;N664UA;280.0;304.0;253.0;3.0;HNL;SFO;2398;10;17;0;0;0;0;0;0;0
-9.0;2007;8;21;2;1807.0;1817;1942.0;1951;OO;5699;N284YV;95.0;94.0;79.0;-10.0;MFR;SFO;329;6;10;0;0;0;0;0;0;0
-12.0;2007;9;21;5;1305.0;1315;1445.0;1457;UA;849;N369UA;100.0;102.0;89.0;-10.0;PDX;SFO;550;4;7;0;0;0;0;0;0;0
3.0;2007;7;5;4;1221.0;1222;1433.0;1430;OO;5729;N220SW;132.0;128.0;119.0;-1.0;RDM;SFO;462;4;9;0;0;0;0;0;0;0
-15.0;2007;4;2;1;710.0;710;832.0;847;OO;6201;N292SW;82.0;97.0;67.0;0.0;MFR;SFO;329;4;11;0;0;0;0;0;0;0
13.0;2007;12;21;5;1359.0;1331;1431.0;1418;OO;6383;N758SK;92.0;107.0;77.0;28.0;BOI;SFO;522;3;12;0;0;0;0;0;0;0
70.0;2007;11;18;7;1119.0;1030;1322.0;1212;UA;1511;N478UA;123.0;102.0;91.0;49.0;LAS;SFO;414;7;25;0;0;0;0;70;0;0
227.0;2007;10;12;5;1754.0;1410;1902.0;1515;OO;5608;N563SW;68.0;65.0;55.0;224.0;RDD;SFO;199;2;11;0;0;0;0;227;0;0
-21.0;2007;4;7;6;1413.0;1415;1549.0;1610;AA;1693;N4XJAA;216.0;235.0;203.0;-2.0;DFW;SFO;1464;2;11;0;0;0;0;0;0;0
-10.0;2007;11;28;3;604.0;605;730.0;740;WN;2886;N236WN;86.0;95.0;69.0;-1.0;LAS;SFO;414;6;11;0;0;0;0;0;0;0
1.0;2007;3;12;1;1840.0;1837;2032.0;2031;AS;310;N784AS;112.0;114.0;93.0;3.0;PDX;SFO;550;7;12;0;0;0;0;0;0;0
20.0;2007;10;4;4;834.0;807;922.0;902;OO;5593;N295SW;48.0;55.0;36.0;27.0;FAT;SFO;158;4;8;0;0;20;0;0;0;0
6.0;2007;9;4;2;635.0;635;811.0;805;WN;1806;N419WN;96.0;90.0;71.0;0.0;SAN;SFO;447;5;20;0;0;0;0;0;0;0
8.0;2007;8;25;6;832.0;824;1013.0;1005;UA;869;N669UA;161.0;161.0;132.0;8.0;DEN;SFO;967;8;21;0;0;0;0;0;0;0
7.0;2007;9;3;1;2120.0;2130;524.0;517;UA;36;N667UA;304.0;287.0;276.0;-10.0;OGG;SFO;2338;5;23;0;0;0;0;0;0;0
3.0;2007;5;14;1;1344.0;1343;1522.0;1519;UA;549;N338UA;158.0;156.0;138.0;1.0;DEN;SFO;967;6;14;0;0;0;0;0;0;0
-19.0;2007;3;21;3;1938.0;1937;2055.0;2114;UA;761;N839UA;137.0;157.0;121.0;1.0;DEN;SFO;967;5;11;0;0;0;0;0;0;0
-11.0;2007;11;12;1;1914.0;1916;2115.0;2126;NW;347;N358NW;301.0;310.0;275.0;-2.0;DTW;SFO;2079;6;20;0;0;0;0;0;0;0
2.0;2007;6;13;3;1329.0;1331;1432.0;1430;OO;3747;N912EV;123.0;119.0;103.0;-2.0;SLC;SFO;599;5;15;0;0;0;0;0;0;0
-10.0;2007;1;9;2;1910.0;1920;2113.0;2123;UA;1157;N463UA;123.0;123.0;101.0;-10.0;SEA;SFO;679;4;18;0;0;0;0;0;0;0
-1.0;2007;3;22;4;2052.0;2025;2219.0;2220;AA;1415;N433AA;207.0;235.0;186.0;27.0;DFW;SFO;1464;6;15;0;0;0;0;0;0;0
4.0;2007;8;6;1;1733.0;1729;1938.0;1934;OO;5792;N292UX;125.0;125.0;110.0;4.0;RDM;SFO;462;2;13;0;0;0;0;0;0;0
-6.0;2007;8;31;5;802.0;807;930.0;936;OO;6400;N906SW;88.0;89.0;71.0;-5.0;EUG;SFO;451;5;12;0;0;0;0;0;0;0
-1.0;2007;12;21;5;1557.0;1554;1727.0;1728;UA;954;N843UA;90.0;94.0;69.0;3.0;SAN;SFO;447;4;17;0;0;0;0;0;0;0
34.0;2007;3;26;1;1733.0;1725;2002.0;1928;NW;357;N537US;269.0;243.0;242.0;8.0;MSP;SFO;1589;5;22;0;0;8;0;26;0;0
-10.0;2007;3;25;7;1323.0;1328;1520.0;1530;UA;1159;N575UA;117.0;122.0;104.0;-5.0;SEA;SFO;679;4;9;0;0;0;0;0;0;0
17.0;2007;6;29;5;1541.0;1520;1737.0;1720;CO;1566;N12221;236.0;240.0;210.0;21.0;IAH;SFO;1635;5;21;0;0;17;0;0;0;0
-13.0;2007;7;24;2;1037.0;1044;1246.0;1259;AS;376;N769AS;129.0;135.0;106.0;-7.0;SEA;SFO;679;5;18;0;0;0;0;0;0;0
-7.0;2007;4;8;7;604.0;610;730.0;737;UA;1505;N465UA;86.0;87.0;66.0;-6.0;LAS;SFO;414;10;10;0;0;0;0;0;0;0
-4.0;2007;4;6;5;1558.0;1558;1723.0;1727;US;575;N909AW;85.0;89.0;66.0;0.0;LAS;SFO;414;3;16;0;0;0;0;0;0;0
46.0;2007;1;8;1;1422.0;1345;2134.0;2048;UA;62;N673UA;312.0;303.0;277.0;37.0;LIH;SFO;2447;4;31;0;0;37;0;9;0;0
-15.0;2007;2;2;5;1519.0;1529;1630.0;1645;OO;6410;N923SW;71.0;76.0;58.0;-10.0;BUR;SFO;326;3;10;0;0;0;0;0;0;0
31.0;2007;5;15;2;856.0;840;1041.0;1010;UA;1248;N547UA;105.0;90.0;80.0;16.0;SAN;SFO;447;4;21;0;0;0;0;31;0;0
4.0;2007;12;1;6;700.0;700;1034.0;1030;CO;448;N12221;394.0;390.0;366.0;0.0;EWR;SFO;2565;6;22;0;0;0;0;0;0;0
17.0;2007;9;21;5;2023.0;2000;2140.0;2123;XE;7811;N11176;77.0;83.0;50.0;23.0;LAX;SFO;337;14;13;0;0;0;0;0;0;17
1.0;2007;4;9;1;1530.0;1530;1649.0;1648;UA;118;N552UA;79.0;78.0;56.0;0.0;LAX;SFO;337;7;16;0;0;0;0;0;0;0
35.0;2007;6;15;5;2147.0;2100;100.0;25;B6;649;N615JB;193.0;205.0;139.0;47.0;JFK;SFO;2586;11;43;0;0;0;0;0;0;35
-3.0;2007;1;2;2;806.0;757;947.0;950;UA;1247;N818UA;221.0;233.0;190.0;9.0;DFW;SFO;1464;6;25;0;0;0;0;0;0;0
11.0;2007;4;26;4;1534.0;1530;1850.0;1839;UA;15;N557UA;376.0;369.0;342.0;4.0;JFK;SFO;2586;7;27;0;0;0;0;0;0;0
-4.0;2007;1;21;7;728.0;717;918.0;922;OO;5739;N295SW;110.0;125.0;90.0;11.0;RDM;SFO;462;5;15;0;0;0;0;0;0;0
2.0;2007;5;12;6;651.0;641;808.0;806;OO;6387;N903SW;77.0;85.0;66.0;10.0;PSP;SFO;421;4;7;0;0;0;0;0;0;0
-2.0;2007;11;29;4;1440.0;1440;1748.0;1750;AA;1455;N5EPAA;368.0;370.0;346.0;0.0;MIA;SFO;2585;3;19;0;0;0;0;0;0;0
-17.0;2007;3;28;3;1411.0;1421;1519.0;1536;OO;6188;N234SW;68.0;75.0;59.0;-10.0;BFL;SFO;238;3;6;0;0;0;0;0;0;0
-6.0;2007;2;14;3;2347.0;2355;652.0;658;DL;632;N827MH;305.0;303.0;286.0;-8.0;HNL;SFO;2398;4;15;0;0;0;0;0;0;0
-10.0;2007;12;24;1;1138.0;1148;1300.0;1310;OO;6396;N976SW;82.0;82.0;63.0;-10.0;BUR;SFO;326;6;13;0;0;0;0;0;0;0
105.0;2007;1;7;7;2022.0;1820;2155.0;2010;AA;1688;N5DVAA;213.0;230.0;191.0;122.0;DFW;SFO;1464;10;12;0;0;58;0;0;0;47
-20.0;2007;4;27;5;1523.0;1520;1735.0;1755;AA;1835;N4XSAA;252.0;275.0;232.0;3.0;ORD;SFO;1846;5;15;0;0;0;0;0;0;0
0.0;2007;6;26;2;2001.0;1950;2202.0;2202;AS;532;N788AS;121.0;132.0;103.0;11.0;SEA;SFO;679;7;11;0;0;0;0;0;0;0
-10.0;2007;4;10;2;1509.0;1512;1705.0;1715;UA;1155;N429UA;116.0;123.0;96.0;-3.0;SEA;SFO;679;6;14;0;0;0;0;0;0;0
5.0;2007;7;22;7;1110.0;1109;1150.0;1145;OO;5435;N217SW;40.0;36.0;22.0;1.0;MRY;SFO;77;4;14;0;0;0;0;0;0;0
48.0;2007;6;5;2;923.0;925;1133.0;1045;MQ;3188;N853AE;130.0;80.0;85.0;-2.0;SNA;SFO;372;4;41;0;0;0;0;48;0;0
0.0;2007;6;11;1;1435.0;1432;1510.0;1510;OO;5718;N295SW;35.0;38.0;20.0;3.0;MOD;SFO;78;3;12;0;0;0;0;0;0;0
7.0;2007;5;16;3;2038.0;2035;2157.0;2150;MQ;3182;N824AE;79.0;75.0;61.0;3.0;SNA;SFO;372;3;15;0;0;0;0;0;0;0
6.0;2007;9;12;3;634.0;635;811.0;805;WN;1806;N430WN;97.0;90.0;72.0;-1.0;SAN;SFO;447;6;19;0;0;0;0;0;0;0
-24.0;2007;8;14;2;520.0;530;552.0;616;OO;5693;N250YV;32.0;46.0;23.0;-10.0;SMF;SFO;86;2;7;0;0;0;0;0;0;0
-2.0;2007;4;16;1;1549.0;1530;1848.0;1850;UA;15;N557UA;359.0;380.0;340.0;19.0;JFK;SFO;2586;3;16;0;0;0;0;0;0;0
-3.0;2007;6;10;7;2234.0;2230;2356.0;2359;9 F;1811;N804FR;82.0;89.0;63.0;4.0;LAS;SFO;414;5;14;0;0;0;0;0;0;0
-5.0;2007;1;2;2;621.0;624;725.0;730;UA;699;N420UA;64.0;66.0;45.0;-3.0;RNO;SFO;192;4;15;0;0;0;0;0;0;0
7.0;2007;11;1;4;2224.0;2225;634.0;627;UA;78;N552UA;310.0;302.0;278.0;-1.0;HNL;SFO;2398;8;24;0;0;0;0;0;0;0
-46.0;2007;5;8;2;1753.0;1759;1938.0;2024;FL;57;N285AT;285.0;325.0;270.0;-6.0;ATL;SFO;2139;6;9;0;0;0;0;0;0;0
-8.0;2007;12;12;3;1302.0;1305;1537.0;1545;AA;1613;N4YLAA;275.0;280.0;255.0;-3.0;ORD;SFO;1846;7;13;0;0;0;0;0;0;0
-3.0;2007;8;20;1;1103.0;1105;1212.0;1215;OO;5682;N586SW;69.0;70.0;53.0;-2.0;RDD;SFO;199;5;11;0;0;0;0;0;0;0
-6.0;2007;8;21;2;1318.0;1322;1409.0;1415;OO;5504;N221SW;51.0;53.0;35.0;-4.0;FAT;SFO;158;7;9;0;0;0;0;0;0;0
-25.0;2007;8;28;2;1750.0;1750;2040.0;2105;AA;177;N335AA;350.0;375.0;323.0;0.0;JFK;SFO;2586;6;21;0;0;0;0;0;0;0
-38.0;2007;10;16;2;1830.0;1840;2156.0;2234;DL;149;N649DL;386.0;414.0;345.0;-10.0;JFK;SFO;2586;7;34;0;0;0;0;0;0;0
1.0;2007;5;26;6;1807.0;1815;1946.0;1945;9 F;661;N807FR;159.0;150.0;130.0;-8.0;DEN;SFO;967;5;24;0;0;0;0;0;0;0
-2.0;2007;7;18;3;534.0;540;641.0;643;OO;5475;N235SW;67.0;63.0;43.0;-6.0;SBP;SFO;191;4;20;0;0;0;0;0;0;0
23.0;2007;9;22;6;1351.0;1325;1443.0;1420;OO;5548;N271YV;52.0;55.0;40.0;26.0;FAT;SFO;158;5;7;0;0;0;0;23;0;0
1.0;2007;6;18;1;1420.0;1420;1529.0;1528;OO;5408;N299SW;69.0;68.0;56.0;0.0;BFL;SFO;238;3;10;0;0;0;0;0;0;0
-9.0;2007;9;10;1;508.0;515;551.0;600;OO;6407;N912SW;43.0;45.0;28.0;-7.0;FAT;SFO;158;4;11;0;0;0;0;0;0;0
0.0;2007;1;25;4;655.0;700;818.0;818;UA;889;N504UA;83.0;78.0;65.0;-5.0;LAX;SFO;337;6;12;0;0;0;0;0;0;0
-12.0;2007;5;8;2;2122.0;2130;2400.0;12;UA;225;N835UA;338.0;342.0;313.0;-8.0;IAD;SFO;2419;4;21;0;0;0;0;0;0;0
-2.0;2007;4;24;2;1904.0;1910;2113.0;2115;UA;1139;N348UA;129.0;125.0;106.0;-6.0;SEA;SFO;679;8;15;0;0;0;0;0;0;0
-10.0;2007;11;21;3;608.0;606;745.0;755;UA;407;N566UA;97.0;109.0;79.0;2.0;PDX;SFO;550;7;11;0;0;0;0;0;0;0
4.0;2007;8;8;3;1934.0;1934;2215.0;2211;UA;223;N823UA;341.0;337.0;316.0;0.0;IAD;SFO;2419;8;17;0;0;0;0;0;0;0
2.0;2007;11;14;3;2228.0;2215;2338.0;2336;UA;816;N381UA;70.0;81.0;49.0;13.0;LAX;SFO;337;4;17;0;0;0;0;0;0;0
-12.0;2007;3;22;4;2135.0;2140;25.0;37;UA;225;N804UA;350.0;357.0;327.0;-5.0;IAD;SFO;2419;7;16;0;0;0;0;0;0;0
-3.0;2007;5;10;4;1648.0;1654;1856.0;1859;UA;1237;N930UA;128.0;125.0;115.0;-6.0;SEA;SFO;679;5;8;0;0;0;0;0;0;0
-13.0;2007;12;15;6;1356.0;1400;1508.0;1521;UA;806;N303UA;72.0;81.0;52.0;-4.0;LAX;SFO;337;6;14;0;0;0;0;0;0;0
1.0;2007;10;5;5;1115.0;1119;1320.0;1319;YV;2756;N17275;125.0;120.0;94.0;-4.0;PHX;SFO;651;8;23;0;0;0;0;0;0;0
-4.0;2007;11;1;4;2028.0;2030;2301.0;2305;AA;1673;N4WAAA;273.0;275.0;254.0;-2.0;ORD;SFO;1846;4;15;0;0;0;0;0;0;0
-7.0;2007;1;1;1;544.0;552;704.0;711;OO;6208;N226SW;80.0;79.0;60.0;-8.0;ACV;SFO;250;7;13;0;0;0;0;0;0;0
-2.0;2007;6;16;6;1224.0;1225;2010.0;2012;UA;34;N665UA;286.0;287.0;272.0;-1.0;OGG;SFO;2338;4;10;0;0;0;0;0;0;0
49.0;2007;6;12;2;1725.0;1725;2039.0;1950;UA;915;N768UA;374.0;325.0;292.0;0.0;IAD;SFO;2419;5;77;0;0;0;0;49;0;0
-5.0;2007;5;16;3;718.0;720;922.0;927;UA;282;N806UA;304.0;307.0;285.0;-2.0;ATL;SFO;2139;7;12;0;0;0;0;0;0;0
-2.0;2007;12;15;6;613.0;615;734.0;736;UA;1152;N382UA;81.0;81.0;54.0;-2.0;LAX;SFO;337;5;22;0;0;0;0;0;0;0
-17.0;2007;9;30;7;1355.0;1400;1513.0;1530;WN;2861;N712SW;78.0;90.0;61.0;-5.0;SAN;SFO;447;4;13;0;0;0;0;0;0;0
-4.0;2007;12;31;1;2106.0;2110;2327.0;2331;CO;1763;N37281;261.0;261.0;238.0;-4.0;IAH;SFO;1635;7;16;0;0;0;0;0;0;0
61.0;2007;7;8;7;2235.0;2130;26.0;2325;US;401;N164AW;111.0;115.0;89.0;65.0;PHX;SFO;651;11;11;0;0;24;0;0;0;37
-4.0;2007;4;24;2;653.0;659;811.0;815;UA;867;N923UA;78.0;76.0;57.0;-6.0;LAX;SFO;337;5;16;0;0;0;0;0;0;0
40.0;2007;10;30;2;1222.0;1155;1355.0;1315;AA;1936;N274AA;93.0;80.0;61.0;27.0;LAX;SFO;337;2;30;0;0;0;0;40;0;0
16.0;2007;5;24;4;757.0;800;1046.0;1030;AA;1063;N5FEAA;289.0;270.0;255.0;-3.0;ORD;SFO;1846;3;31;0;0;0;0;16;0;0
